driverID,carPlateNumber,isOverspeed,Speed,speed_time
likun1000003,华AVM936,,65,2017-01-01T12:12:40.000
panxian1000005,华AX542C,,94,2017-01-01T12:12:40.000
hanhui1000002,华AZI419,,66,2017-01-01T12:12:40.000
duxu1000009,华AT75H8,,77,2017-01-01T12:12:40.000
shenxian1000004,华ADJ750,,0,2017-01-01T12:12:47.000
zengpeng1000000,华AZQ110,,64,2017-01-01T12:12:49.000
zouan1000007,华A58M83,,92,2017-01-01T12:12:50.000
zengpeng1000000,华AZQ110,,80,2017-01-01T12:12:50.000
xiexiao1000001,华AEB132,,69,2017-01-01T12:12:50.000
shenxian1000004,华ADJ750,,5,2017-01-01T12:12:50.000
likun1000003,华AVM936,,90,2017-01-01T12:12:50.000
panxian1000005,华AX542C,,77,2017-01-01T12:12:50.000
hanhui1000002,华AZI419,,118,2017-01-01T12:12:50.000
duxu1000009,华AT75H8,,68,2017-01-01T12:12:50.000
duxu1000009,华AT75H8,,71,2017-01-01T12:12:51.000
zouan1000007,华A58M83,,97,2017-01-01T12:13:00.000
zengpeng1000000,华AZQ110,,81,2017-01-01T12:13:00.000
xiexiao1000001,华AEB132,,113,2017-01-01T12:13:00.000
shenxian1000004,华ADJ750,,4,2017-01-01T12:13:00.000
likun1000003,华AVM936,,118,2017-01-01T12:13:00.000
panxian1000005,华AX542C,,71,2017-01-01T12:13:00.000
hanhui1000002,华AZI419,,102,2017-01-01T12:13:00.000
duxu1000009,华AT75H8,,105,2017-01-01T12:13:00.000
shenxian1000004,华ADJ750,,8,2017-01-01T12:13:01.000
hanhui1000002,华AZI419,1,143,2017-01-01T12:13:02.000
panxian1000005,华AX542C,1,122,2017-01-01T12:13:04.000
zouan1000007,华A58M83,,109,2017-01-01T12:13:10.000
zengpeng1000000,华AZQ110,,60,2017-01-01T12:13:10.000
xiexiao1000001,华AEB132,,107,2017-01-01T12:13:10.000
shenxian1000004,华ADJ750,,74,2017-01-01T12:13:10.000
likun1000003,华AVM936,,86,2017-01-01T12:13:10.000
panxian1000005,华AX542C,,138,2017-01-01T12:13:10.000
hanhui1000002,华AZI419,,125,2017-01-01T12:13:10.000
duxu1000009,华AT75H8,,96,2017-01-01T12:13:10.000
likun1000003,华AVM936,1,128,2017-01-01T12:13:11.000
panxian1000005,华AX542C,,120,2017-01-01T12:13:16.000
likun1000003,华AVM936,,120,2017-01-01T12:13:17.000
duxu1000009,华AT75H8,1,143,2017-01-01T12:13:19.000
zouan1000007,华A58M83,,114,2017-01-01T12:13:20.000
zengpeng1000000,华AZQ110,,71,2017-01-01T12:13:20.000
xiexiao1000001,华AEB132,,117,2017-01-01T12:13:20.000
shenxian1000004,华ADJ750,,74,2017-01-01T12:13:20.000
likun1000003,华AVM936,,68,2017-01-01T12:13:20.000
panxian1000005,华AX542C,,96,2017-01-01T12:13:20.000
hanhui1000002,华AZI419,,144,2017-01-01T12:13:20.000
duxu1000009,华AT75H8,,133,2017-01-01T12:13:20.000
zengpeng1000000,华AZQ110,1,127,2017-01-01T12:13:25.000
likun1000003,华AVM936,,1,2017-01-01T12:13:25.000
zengpeng1000000,华AZQ110,,120,2017-01-01T12:13:28.000
hanhui1000002,华AZI419,,120,2017-01-01T12:13:28.000
zengpeng1000000,华AZQ110,,95,2017-01-01T12:13:29.000
likun1000003,华AVM936,,3,2017-01-01T12:13:29.000
zouan1000007,华A58M83,,100,2017-01-01T12:13:30.000
zengpeng1000000,华AZQ110,,101,2017-01-01T12:13:30.000
xiexiao1000001,华AEB132,,73,2017-01-01T12:13:30.000
shenxian1000004,华ADJ750,,90,2017-01-01T12:13:30.000
likun1000003,华AVM936,,118,2017-01-01T12:13:30.000
panxian1000005,华AX542C,,73,2017-01-01T12:13:30.000
hanhui1000002,华AZI419,,86,2017-01-01T12:13:30.000
duxu1000009,华AT75H8,,133,2017-01-01T12:13:30.000
likun1000003,华AVM936,,64,2017-01-01T12:13:33.000
hanhui1000002,华AZI419,,82,2017-01-01T12:13:36.000
hanhui1000002,华AZI419,1,143,2017-01-01T12:13:36.000
zouan1000007,华A58M83,,108,2017-01-01T12:13:40.000
zengpeng1000000,华AZQ110,,105,2017-01-01T12:13:40.000
xiexiao1000001,华AEB132,,114,2017-01-01T12:13:40.000
shenxian1000004,华ADJ750,,62,2017-01-01T12:13:40.000
likun1000003,华AVM936,,73,2017-01-01T12:13:40.000
panxian1000005,华AX542C,,96,2017-01-01T12:13:40.000
hanhui1000002,华AZI419,,144,2017-01-01T12:13:40.000
duxu1000009,华AT75H8,,124,2017-01-01T12:13:40.000
hanhui1000002,华AZI419,,126,2017-01-01T12:13:42.000
duxu1000009,华AT75H8,,120,2017-01-01T12:13:49.000
zouan1000007,华A58M83,,112,2017-01-01T12:13:50.000
zengpeng1000000,华AZQ110,,94,2017-01-01T12:13:50.000
xiexiao1000001,华AEB132,,104,2017-01-01T12:13:50.000
shenxian1000004,华ADJ750,,79,2017-01-01T12:13:50.000
likun1000003,华AVM936,,96,2017-01-01T12:13:50.000
panxian1000005,华AX542C,,100,2017-01-01T12:13:50.000
hanhui1000002,华AZI419,,135,2017-01-01T12:13:50.000
duxu1000009,华AT75H8,,83,2017-01-01T12:13:50.000
zengpeng1000000,华AZQ110,,109,2017-01-01T12:13:55.000
duxu1000009,华AT75H8,,92,2017-01-01T12:13:56.000
zouan1000007,华A58M83,,68,2017-01-01T12:13:59.000
hanhui1000002,华AZI419,,120,2017-01-01T12:13:59.000
zouan1000007,华A58M83,,90,2017-01-01T12:14:00.000
zengpeng1000000,华AZQ110,,85,2017-01-01T12:14:00.000
xiexiao1000001,华AEB132,,75,2017-01-01T12:14:00.000
shenxian1000004,华ADJ750,,110,2017-01-01T12:14:00.000
likun1000003,华AVM936,,94,2017-01-01T12:14:00.000
panxian1000005,华AX542C,,80,2017-01-01T12:14:00.000
hanhui1000002,华AZI419,,62,2017-01-01T12:14:00.000
duxu1000009,华AT75H8,,107,2017-01-01T12:14:00.000
likun1000003,华AVM936,,118,2017-01-01T12:14:04.000
zouan1000007,华A58M83,1,149,2017-01-01T12:14:09.000
zouan1000007,华A58M83,,126,2017-01-01T12:14:10.000
zengpeng1000000,华AZQ110,,104,2017-01-01T12:14:10.000
xiexiao1000001,华AEB132,,97,2017-01-01T12:14:10.000
shenxian1000004,华ADJ750,,107,2017-01-01T12:14:10.000
likun1000003,华AVM936,,85,2017-01-01T12:14:10.000
panxian1000005,华AX542C,,101,2017-01-01T12:14:10.000
hanhui1000002,华AZI419,,99,2017-01-01T12:14:10.000
duxu1000009,华AT75H8,,95,2017-01-01T12:14:10.000
panxian1000005,华AX542C,1,148,2017-01-01T12:14:18.000
zouan1000007,华A58M83,,144,2017-01-01T12:14:20.000
zengpeng1000000,华AZQ110,,109,2017-01-01T12:14:20.000
xiexiao1000001,华AEB132,,88,2017-01-01T12:14:20.000
shenxian1000004,华ADJ750,,106,2017-01-01T12:14:20.000
likun1000003,华AVM936,,100,2017-01-01T12:14:20.000
panxian1000005,华AX542C,,120,2017-01-01T12:14:20.000
hanhui1000002,华AZI419,,118,2017-01-01T12:14:20.000
duxu1000009,华AT75H8,,80,2017-01-01T12:14:20.000
xiexiao1000001,华AEB132,1,128,2017-01-01T12:14:22.000
zouan1000007,华A58M83,,140,2017-01-01T12:14:30.000
zengpeng1000000,华AZQ110,,69,2017-01-01T12:14:30.000
xiexiao1000001,华AEB132,,131,2017-01-01T12:14:30.000
shenxian1000004,华ADJ750,,114,2017-01-01T12:14:30.000
likun1000003,华AVM936,,113,2017-01-01T12:14:30.000
panxian1000005,华AX542C,,139,2017-01-01T12:14:30.000
hanhui1000002,华AZI419,,113,2017-01-01T12:14:30.000
duxu1000009,华AT75H8,,119,2017-01-01T12:14:30.000
xiexiao1000001,华AEB132,,120,2017-01-01T12:14:35.000
shenxian1000004,华ADJ750,1,131,2017-01-01T12:14:37.000
zouan1000007,华A58M83,,126,2017-01-01T12:14:40.000
zengpeng1000000,华AZQ110,,63,2017-01-01T12:14:40.000
xiexiao1000001,华AEB132,,113,2017-01-01T12:14:40.000
shenxian1000004,华ADJ750,,123,2017-01-01T12:14:40.000
likun1000003,华AVM936,,113,2017-01-01T12:14:40.000
panxian1000005,华AX542C,,142,2017-01-01T12:14:40.000
hanhui1000002,华AZI419,,108,2017-01-01T12:14:40.000
duxu1000009,华AT75H8,,117,2017-01-01T12:14:40.000
zouan1000007,华A58M83,,129,2017-01-01T12:14:50.000
zengpeng1000000,华AZQ110,,114,2017-01-01T12:14:50.000
xiexiao1000001,华AEB132,,97,2017-01-01T12:14:50.000
shenxian1000004,华ADJ750,,138,2017-01-01T12:14:50.000
likun1000003,华AVM936,,91,2017-01-01T12:14:50.000
panxian1000005,华AX542C,,120,2017-01-01T12:14:50.000
hanhui1000002,华AZI419,,75,2017-01-01T12:14:50.000
duxu1000009,华AT75H8,,89,2017-01-01T12:14:50.000
panxian1000005,华AX542C,,127,2017-01-01T12:14:58.000
zouan1000007,华A58M83,,147,2017-01-01T12:15:00.000
zengpeng1000000,华AZQ110,,88,2017-01-01T12:15:00.000
xiexiao1000001,华AEB132,,90,2017-01-01T12:15:00.000
shenxian1000004,华ADJ750,,138,2017-01-01T12:15:00.000
likun1000003,华AVM936,,88,2017-01-01T12:15:00.000
panxian1000005,华AX542C,,141,2017-01-01T12:15:00.000
hanhui1000002,华AZI419,,89,2017-01-01T12:15:00.000
duxu1000009,华AT75H8,,110,2017-01-01T12:15:00.000
panxian1000005,华AX542C,,120,2017-01-01T12:15:04.000
zouan1000007,华A58M83,,131,2017-01-01T12:15:10.000
zengpeng1000000,华AZQ110,,61,2017-01-01T12:15:10.000
xiexiao1000001,华AEB132,,70,2017-01-01T12:15:10.000
shenxian1000004,华ADJ750,,120,2017-01-01T12:15:10.000
likun1000003,华AVM936,,114,2017-01-01T12:15:10.000
panxian1000005,华AX542C,,84,2017-01-01T12:15:10.000
hanhui1000002,华AZI419,,68,2017-01-01T12:15:10.000
duxu1000009,华AT75H8,,87,2017-01-01T12:15:10.000
panxian1000005,华AX542C,,95,2017-01-01T12:15:14.000
zouan1000007,华A58M83,,120,2017-01-01T12:15:15.000
zouan1000007,华A58M83,,78,2017-01-01T12:15:20.000
zengpeng1000000,华AZQ110,,92,2017-01-01T12:15:20.000
xiexiao1000001,华AEB132,,74,2017-01-01T12:15:20.000
shenxian1000004,华ADJ750,,121,2017-01-01T12:15:20.000
likun1000003,华AVM936,,115,2017-01-01T12:15:20.000
panxian1000005,华AX542C,,95,2017-01-01T12:15:20.000
hanhui1000002,华AZI419,,81,2017-01-01T12:15:20.000
duxu1000009,华AT75H8,,69,2017-01-01T12:15:20.000
shenxian1000004,华ADJ750,,120,2017-01-01T12:15:22.000
zouan1000007,华A58M83,1,125,2017-01-01T12:15:23.000
zengpeng1000000,华AZQ110,1,125,2017-01-01T12:15:23.000
zengpeng1000000,华AZQ110,,120,2017-01-01T12:15:24.000
zouan1000007,华A58M83,,120,2017-01-01T12:15:26.000
zouan1000007,华A58M83,,67,2017-01-01T12:15:28.000
likun1000003,华AVM936,,79,2017-01-01T12:15:28.000
zouan1000007,华A58M83,,114,2017-01-01T12:15:30.000
zengpeng1000000,华AZQ110,,94,2017-01-01T12:15:30.000
xiexiao1000001,华AEB132,,95,2017-01-01T12:15:30.000
shenxian1000004,华ADJ750,,82,2017-01-01T12:15:30.000
likun1000003,华AVM936,,89,2017-01-01T12:15:30.000
panxian1000005,华AX542C,,60,2017-01-01T12:15:30.000
hanhui1000002,华AZI419,,118,2017-01-01T12:15:30.000
duxu1000009,华AT75H8,,75,2017-01-01T12:15:30.000
panxian1000005,华AX542C,1,132,2017-01-01T12:15:34.000
zouan1000007,华A58M83,,92,2017-01-01T12:15:40.000
zengpeng1000000,华AZQ110,,89,2017-01-01T12:15:40.000
xiexiao1000001,华AEB132,,111,2017-01-01T12:15:40.000
shenxian1000004,华ADJ750,,79,2017-01-01T12:15:40.000
likun1000003,华AVM936,,92,2017-01-01T12:15:40.000
panxian1000005,华AX542C,,123,2017-01-01T12:15:40.000
hanhui1000002,华AZI419,,82,2017-01-01T12:15:40.000
duxu1000009,华AT75H8,,84,2017-01-01T12:15:40.000
zouan1000007,华A58M83,,99,2017-01-01T12:15:50.000
zengpeng1000000,华AZQ110,,95,2017-01-01T12:15:50.000
xiexiao1000001,华AEB132,,74,2017-01-01T12:15:50.000
shenxian1000004,华ADJ750,,100,2017-01-01T12:15:50.000
likun1000003,华AVM936,,62,2017-01-01T12:15:50.000
panxian1000005,华AX542C,,126,2017-01-01T12:15:50.000
hanhui1000002,华AZI419,,77,2017-01-01T12:15:50.000
duxu1000009,华AT75H8,,115,2017-01-01T12:15:50.000
zouan1000007,华A58M83,,86,2017-01-01T12:15:54.000
duxu1000009,华AT75H8,,100,2017-01-01T12:15:54.000
zouan1000007,华A58M83,,71,2017-01-01T12:16:00.000
zengpeng1000000,华AZQ110,,115,2017-01-01T12:16:00.000
xiexiao1000001,华AEB132,,75,2017-01-01T12:16:00.000
shenxian1000004,华ADJ750,,109,2017-01-01T12:16:00.000
likun1000003,华AVM936,,100,2017-01-01T12:16:00.000
panxian1000005,华AX542C,,120,2017-01-01T12:16:00.000
hanhui1000002,华AZI419,,92,2017-01-01T12:16:00.000
duxu1000009,华AT75H8,,77,2017-01-01T12:16:00.000
panxian1000005,华AX542C,,139,2017-01-01T12:16:01.000
hanhui1000002,华AZI419,,107,2017-01-01T12:16:02.000
hanhui1000002,华AZI419,1,148,2017-01-01T12:16:04.000
zengpeng1000000,华AZQ110,1,148,2017-01-01T12:16:06.000
panxian1000005,华AX542C,,120,2017-01-01T12:16:06.000
zengpeng1000000,华AZQ110,,120,2017-01-01T12:16:09.000
zouan1000007,华A58M83,,60,2017-01-01T12:16:10.000
zengpeng1000000,华AZQ110,,82,2017-01-01T12:16:10.000
xiexiao1000001,华AEB132,,62,2017-01-01T12:16:10.000
shenxian1000004,华ADJ750,,101,2017-01-01T12:16:10.000
likun1000003,华AVM936,,102,2017-01-01T12:16:10.000
panxian1000005,华AX542C,,93,2017-01-01T12:16:10.000
hanhui1000002,华AZI419,,136,2017-01-01T12:16:10.000
duxu1000009,华AT75H8,,105,2017-01-01T12:16:10.000
hanhui1000002,华AZI419,,120,2017-01-01T12:16:12.000
duxu1000009,华AT75H8,1,135,2017-01-01T12:16:13.000
hanhui1000002,华AZI419,1,145,2017-01-01T12:16:16.000
duxu1000009,华AT75H8,,147,2017-01-01T12:16:18.000
zouan1000007,华A58M83,,103,2017-01-01T12:16:20.000
zengpeng1000000,华AZQ110,,106,2017-01-01T12:16:20.000
xiexiao1000001,华AEB132,,107,2017-01-01T12:16:20.000
shenxian1000004,华ADJ750,,69,2017-01-01T12:16:20.000
likun1000003,华AVM936,,79,2017-01-01T12:16:20.000
panxian1000005,华AX542C,,91,2017-01-01T12:16:20.000
hanhui1000002,华AZI419,,142,2017-01-01T12:16:20.000
duxu1000009,华AT75H8,,139,2017-01-01T12:16:20.000
duxu1000009,华AT75H8,,120,2017-01-01T12:16:27.000
hanhui1000002,华AZI419,,120,2017-01-01T12:16:28.000
zengpeng1000000,华AZQ110,1,145,2017-01-01T12:16:29.000
zouan1000007,华A58M83,,69,2017-01-01T12:16:30.000
zengpeng1000000,华AZQ110,,127,2017-01-01T12:16:30.000
xiexiao1000001,华AEB132,,92,2017-01-01T12:16:30.000
shenxian1000004,华ADJ750,,72,2017-01-01T12:16:30.000
likun1000003,华AVM936,,101,2017-01-01T12:16:30.000
panxian1000005,华AX542C,,81,2017-01-01T12:16:30.000
hanhui1000002,华AZI419,,85,2017-01-01T12:16:30.000
duxu1000009,华AT75H8,,114,2017-01-01T12:16:30.000
zengpeng1000000,华AZQ110,,120,2017-01-01T12:16:34.000
zouan1000007,华A58M83,,81,2017-01-01T12:16:40.000
zengpeng1000000,华AZQ110,,109,2017-01-01T12:16:40.000
xiexiao1000001,华AEB132,,60,2017-01-01T12:16:40.000
shenxian1000004,华ADJ750,,69,2017-01-01T12:16:40.000
likun1000003,华AVM936,,76,2017-01-01T12:16:40.000
panxian1000005,华AX542C,,60,2017-01-01T12:16:40.000
hanhui1000002,华AZI419,,78,2017-01-01T12:16:40.000
duxu1000009,华AT75H8,,60,2017-01-01T12:16:40.000
zouan1000007,华A58M83,,88,2017-01-01T12:16:50.000
zengpeng1000000,华AZQ110,,92,2017-01-01T12:16:50.000
zengpeng1000000,华AZQ110,1,122,2017-01-01T12:16:50.000
xiexiao1000001,华AEB132,,63,2017-01-01T12:16:50.000
shenxian1000004,华ADJ750,,90,2017-01-01T12:16:50.000
shenxian1000004,华ADJ750,,102,2017-01-01T12:16:50.000
likun1000003,华AVM936,,77,2017-01-01T12:16:50.000
panxian1000005,华AX542C,,111,2017-01-01T12:16:50.000
hanhui1000002,华AZI419,,65,2017-01-01T12:16:50.000
duxu1000009,华AT75H8,,66,2017-01-01T12:16:50.000
zouan1000007,华A58M83,,114,2017-01-01T12:17:00.000
zengpeng1000000,华AZQ110,,147,2017-01-01T12:17:00.000
xiexiao1000001,华AEB132,,81,2017-01-01T12:17:00.000
shenxian1000004,华ADJ750,,106,2017-01-01T12:17:00.000
likun1000003,华AVM936,,107,2017-01-01T12:17:00.000
panxian1000005,华AX542C,,97,2017-01-01T12:17:00.000
hanhui1000002,华AZI419,,117,2017-01-01T12:17:00.000
duxu1000009,华AT75H8,,103,2017-01-01T12:17:00.000
shenxian1000004,华ADJ750,1,139,2017-01-01T12:17:01.000
shenxian1000004,华ADJ750,,120,2017-01-01T12:17:03.000
zouan1000007,华A58M83,,101,2017-01-01T12:17:10.000
zengpeng1000000,华AZQ110,,134,2017-01-01T12:17:10.000
xiexiao1000001,华AEB132,,88,2017-01-01T12:17:10.000
shenxian1000004,华ADJ750,,112,2017-01-01T12:17:10.000
likun1000003,华AVM936,,87,2017-01-01T12:17:10.000
panxian1000005,华AX542C,,118,2017-01-01T12:17:10.000
hanhui1000002,华AZI419,,103,2017-01-01T12:17:10.000
duxu1000009,华AT75H8,,71,2017-01-01T12:17:10.000
panxian1000005,华AX542C,,102,2017-01-01T12:17:18.000
duxu1000009,华AT75H8,1,127,2017-01-01T12:17:19.000
zouan1000007,华A58M83,,98,2017-01-01T12:17:20.000
zengpeng1000000,华AZQ110,,126,2017-01-01T12:17:20.000
xiexiao1000001,华AEB132,,110,2017-01-01T12:17:20.000
shenxian1000004,华ADJ750,,91,2017-01-01T12:17:20.000
likun1000003,华AVM936,,92,2017-01-01T12:17:20.000
panxian1000005,华AX542C,,64,2017-01-01T12:17:20.000
hanhui1000002,华AZI419,,75,2017-01-01T12:17:20.000
duxu1000009,华AT75H8,,146,2017-01-01T12:17:20.000
shenxian1000004,华ADJ750,1,146,2017-01-01T12:17:23.000
duxu1000009,华AT75H8,,120,2017-01-01T12:17:24.000
shenxian1000004,华ADJ750,,120,2017-01-01T12:17:29.000
zouan1000007,华A58M83,,65,2017-01-01T12:17:30.000
zengpeng1000000,华AZQ110,,142,2017-01-01T12:17:30.000
xiexiao1000001,华AEB132,,71,2017-01-01T12:17:30.000
shenxian1000004,华ADJ750,,91,2017-01-01T12:17:30.000
likun1000003,华AVM936,,75,2017-01-01T12:17:30.000
panxian1000005,华AX542C,,115,2017-01-01T12:17:30.000
hanhui1000002,华AZI419,,81,2017-01-01T12:17:30.000
duxu1000009,华AT75H8,,102,2017-01-01T12:17:30.000
likun1000003,华AVM936,,78,2017-01-01T12:17:33.000
zengpeng1000000,华AZQ110,,120,2017-01-01T12:17:36.000
xiexiao1000001,华AEB132,,85,2017-01-01T12:17:39.000
zouan1000007,华A58M83,,116,2017-01-01T12:17:40.000
zengpeng1000000,华AZQ110,,103,2017-01-01T12:17:40.000
xiexiao1000001,华AEB132,,109,2017-01-01T12:17:40.000
shenxian1000004,华ADJ750,,119,2017-01-01T12:17:40.000
likun1000003,华AVM936,,73,2017-01-01T12:17:40.000
panxian1000005,华AX542C,,68,2017-01-01T12:17:40.000
hanhui1000002,华AZI419,,70,2017-01-01T12:17:40.000
duxu1000009,华AT75H8,,115,2017-01-01T12:17:40.000
zouan1000007,华A58M83,1,147,2017-01-01T12:17:42.000
shenxian1000004,华ADJ750,,92,2017-01-01T12:17:43.000
hanhui1000002,华AZI419,1,142,2017-01-01T12:17:48.000
hanhui1000002,华AZI419,,120,2017-01-01T12:17:49.000
hanhui1000002,华AZI419,1,148,2017-01-01T12:17:49.000
zouan1000007,华A58M83,,123,2017-01-01T12:17:50.000
zengpeng1000000,华AZQ110,,109,2017-01-01T12:17:50.000
xiexiao1000001,华AEB132,,118,2017-01-01T12:17:50.000
shenxian1000004,华ADJ750,,76,2017-01-01T12:17:50.000
likun1000003,华AVM936,,74,2017-01-01T12:17:50.000
panxian1000005,华AX542C,,88,2017-01-01T12:17:50.000
hanhui1000002,华AZI419,,142,2017-01-01T12:17:50.000
duxu1000009,华AT75H8,,95,2017-01-01T12:17:50.000
hanhui1000002,华AZI419,,120,2017-01-01T12:17:56.000
zouan1000007,华A58M83,,149,2017-01-01T12:18:00.000
zengpeng1000000,华AZQ110,,62,2017-01-01T12:18:00.000
xiexiao1000001,华AEB132,,83,2017-01-01T12:18:00.000
shenxian1000004,华ADJ750,,86,2017-01-01T12:18:00.000
likun1000003,华AVM936,,99,2017-01-01T12:18:00.000
panxian1000005,华AX542C,,95,2017-01-01T12:18:00.000
hanhui1000002,华AZI419,,90,2017-01-01T12:18:00.000
duxu1000009,华AT75H8,,105,2017-01-01T12:18:00.000
zouan1000007,华A58M83,,120,2017-01-01T12:18:03.000
shenxian1000004,华ADJ750,,96,2017-01-01T12:18:03.000
shenxian1000004,华ADJ750,,98,2017-01-01T12:18:04.000
likun1000003,华AVM936,,107,2017-01-01T12:18:08.000
zouan1000007,华A58M83,,105,2017-01-01T12:18:10.000
zengpeng1000000,华AZQ110,,71,2017-01-01T12:18:10.000
xiexiao1000001,华AEB132,,94,2017-01-01T12:18:10.000
shenxian1000004,华ADJ750,,97,2017-01-01T12:18:10.000
likun1000003,华AVM936,,84,2017-01-01T12:18:10.000
panxian1000005,华AX542C,,117,2017-01-01T12:18:10.000
hanhui1000002,华AZI419,,107,2017-01-01T12:18:10.000
duxu1000009,华AT75H8,,119,2017-01-01T12:18:10.000
xiexiao1000001,华AEB132,,116,2017-01-01T12:18:12.000
likun1000003,华AVM936,,71,2017-01-01T12:18:14.000
zouan1000007,华A58M83,,64,2017-01-01T12:18:16.000
zengpeng1000000,华AZQ110,,91,2017-01-01T12:18:16.000
zouan1000007,华A58M83,,110,2017-01-01T12:18:20.000
zengpeng1000000,华AZQ110,,90,2017-01-01T12:18:20.000
xiexiao1000001,华AEB132,,62,2017-01-01T12:18:20.000
shenxian1000004,华ADJ750,,90,2017-01-01T12:18:20.000
likun1000003,华AVM936,,105,2017-01-01T12:18:20.000
panxian1000005,华AX542C,,79,2017-01-01T12:18:20.000
hanhui1000002,华AZI419,,81,2017-01-01T12:18:20.000
duxu1000009,华AT75H8,,93,2017-01-01T12:18:20.000
zouan1000007,华A58M83,,63,2017-01-01T12:18:30.000
zengpeng1000000,华AZQ110,,116,2017-01-01T12:18:30.000
xiexiao1000001,华AEB132,,108,2017-01-01T12:18:30.000
shenxian1000004,华ADJ750,,91,2017-01-01T12:18:30.000
likun1000003,华AVM936,,61,2017-01-01T12:18:30.000
panxian1000005,华AX542C,,100,2017-01-01T12:18:30.000
hanhui1000002,华AZI419,,61,2017-01-01T12:18:30.000
duxu1000009,华AT75H8,,106,2017-01-01T12:18:30.000
zouan1000007,华A58M83,,110,2017-01-01T12:18:34.000
panxian1000005,华AX542C,,117,2017-01-01T12:18:39.000
panxian1000005,华AX542C,1,149,2017-01-01T12:18:39.000
zouan1000007,华A58M83,,117,2017-01-01T12:18:40.000
zengpeng1000000,华AZQ110,,96,2017-01-01T12:18:40.000
xiexiao1000001,华AEB132,,79,2017-01-01T12:18:40.000
shenxian1000004,华ADJ750,,62,2017-01-01T12:18:40.000
likun1000003,华AVM936,,80,2017-01-01T12:18:40.000
panxian1000005,华AX542C,,124,2017-01-01T12:18:40.000
hanhui1000002,华AZI419,,113,2017-01-01T12:18:40.000
duxu1000009,华AT75H8,,68,2017-01-01T12:18:40.000
likun1000003,华AVM936,,102,2017-01-01T12:18:47.000
zouan1000007,华A58M83,,67,2017-01-01T12:18:50.000
zengpeng1000000,华AZQ110,,63,2017-01-01T12:18:50.000
xiexiao1000001,华AEB132,,114,2017-01-01T12:18:50.000
shenxian1000004,华ADJ750,,98,2017-01-01T12:18:50.000
likun1000003,华AVM936,,80,2017-01-01T12:18:50.000
panxian1000005,华AX542C,,123,2017-01-01T12:18:50.000
hanhui1000002,华AZI419,,77,2017-01-01T12:18:50.000
duxu1000009,华AT75H8,,62,2017-01-01T12:18:50.000
zouan1000007,华A58M83,,88,2017-01-01T12:19:00.000
zengpeng1000000,华AZQ110,,100,2017-01-01T12:19:00.000
xiexiao1000001,华AEB132,,62,2017-01-01T12:19:00.000
shenxian1000004,华ADJ750,,67,2017-01-01T12:19:00.000
likun1000003,华AVM936,,100,2017-01-01T12:19:00.000
panxian1000005,华AX542C,,126,2017-01-01T12:19:00.000
hanhui1000002,华AZI419,,100,2017-01-01T12:19:00.000
duxu1000009,华AT75H8,,87,2017-01-01T12:19:00.000
xiexiao1000001,华AEB132,1,144,2017-01-01T12:19:02.000
likun1000003,华AVM936,,69,2017-01-01T12:19:06.000
duxu1000009,华AT75H8,1,134,2017-01-01T12:19:06.000
zouan1000007,华A58M83,,80,2017-01-01T12:19:10.000
zengpeng1000000,华AZQ110,,65,2017-01-01T12:19:10.000
xiexiao1000001,华AEB132,,124,2017-01-01T12:19:10.000
shenxian1000004,华ADJ750,,89,2017-01-01T12:19:10.000
likun1000003,华AVM936,,83,2017-01-01T12:19:10.000
panxian1000005,华AX542C,,149,2017-01-01T12:19:10.000
hanhui1000002,华AZI419,,88,2017-01-01T12:19:10.000
duxu1000009,华AT75H8,,125,2017-01-01T12:19:10.000
xiexiao1000001,华AEB132,,120,2017-01-01T12:19:11.000
duxu1000009,华AT75H8,,120,2017-01-01T12:19:11.000
zouan1000007,华A58M83,,110,2017-01-01T12:19:20.000
zengpeng1000000,华AZQ110,,97,2017-01-01T12:19:20.000
xiexiao1000001,华AEB132,,97,2017-01-01T12:19:20.000
shenxian1000004,华ADJ750,,104,2017-01-01T12:19:20.000
likun1000003,华AVM936,,109,2017-01-01T12:19:20.000
panxian1000005,华AX542C,,140,2017-01-01T12:19:20.000
hanhui1000002,华AZI419,,83,2017-01-01T12:19:20.000
duxu1000009,华AT75H8,,83,2017-01-01T12:19:20.000
hanhui1000002,华AZI419,1,140,2017-01-01T12:19:21.000
zouan1000007,华A58M83,,80,2017-01-01T12:19:23.000
xiexiao1000001,华AEB132,1,130,2017-01-01T12:19:28.000
xiexiao1000001,华AEB132,,121,2017-01-01T12:19:29.000
xiexiao1000001,华AEB132,,120,2017-01-01T12:19:29.000
panxian1000005,华AX542C,,120,2017-01-01T12:19:29.000
hanhui1000002,华AZI419,,120,2017-01-01T12:19:29.000
zouan1000007,华A58M83,,67,2017-01-01T12:19:30.000
zengpeng1000000,华AZQ110,,96,2017-01-01T12:19:30.000
xiexiao1000001,华AEB132,,108,2017-01-01T12:19:30.000
shenxian1000004,华ADJ750,,86,2017-01-01T12:19:30.000
likun1000003,华AVM936,,69,2017-01-01T12:19:30.000
panxian1000005,华AX542C,,79,2017-01-01T12:19:30.000
hanhui1000002,华AZI419,,112,2017-01-01T12:19:30.000
duxu1000009,华AT75H8,,109,2017-01-01T12:19:30.000
zengpeng1000000,华AZQ110,,84,2017-01-01T12:19:36.000
shenxian1000004,华ADJ750,1,138,2017-01-01T12:19:37.000
